"ride_id","full_date","day_name","day_of_week","week_of_year","is_weekend","ride_city","region","country","driver_id","driver_name","driver_age","driver_city","experience_years","driver_avg_rating","active_status","promo_code","is_promotional","discount_percent","distance_km","duration_min","fare_usd","ride_rating","fare_per_km","fare_per_min"
375,"2024-11-09","Saturday",6,45,True,"Chicago","Midwest","US",186,"Christopher Franco",37,"New York",20,"4.80","Inactive","SAVE20",True,"0.2000","15.70",35,"34.91","4.40","2.2236","0.9974"
376,"2024-11-23","Saturday",6,47,True,"Chicago","Midwest","US",148,"Isaiah Evans",60,"Chicago",3,"4.90","Inactive","WELCOME5",True,"0.0500","3.30",5,"1.86","4.90","0.5636","0.3720"
377,"2024-11-20","Wednesday",3,47,False,"New York","Northeast","US",144,"Valerie Henry MD",47,"San Francisco",12,"4.80","Inactive","SAVE20",True,"0.2000","15.30",34,"13.81","4.80","0.9026","0.4062"
378,"2024-11-20","Wednesday",3,47,False,"San Francisco","West","US",200,"Amy Guzman",36,"New York",20,"4.30","Active","WELCOME5",True,"0.0500","16.70",41,"31.77","4.50","1.9024","0.7749"
379,"2024-11-06","Wednesday",3,45,False,"Chicago","Midwest","US",108,"Ronald Holden",35,"Los Angeles",7,"4.90","Active","WELCOME5",True,"0.0500","40.30",92,"56.68","4.20","1.4065","0.6161"
380,"2024-11-12","Tuesday",2,46,False,"Los Angeles","West","US",136,"Erik Simpson",29,"Chicago",16,"4.00","Inactive","WELCOME5",True,"0.0500","14.30",22,"8.02","4.70","0.5608","0.3645"
381,"2024-11-21","Thursday",4,47,False,"Miami","South","US",166,"Alexa Thomas",56,"New York",14,"4.60","Inactive","SAVE20",True,"0.2000","20.70",36,"33.83","3.80","1.6343","0.9397"
382,"2024-11-24","Sunday",7,47,True,"Los Angeles","West","US",158,"Holly Li",47,"Chicago",14,"4.10","Inactive","SAVE20",True,"0.2000","24.30",52,"57.45","4.20","2.3642","1.1048"
383,"2024-11-24","Sunday",7,47,True,"Los Angeles","West","US",200,"Amy Guzman",36,"New York",20,"4.30","Active","WELCOME5",True,"0.0500","30.00",73,"88.85","3.60","2.9617","1.2171"
384,"2024-11-07","Thursday",4,45,False,"Chicago","Midwest","US",127,"Katherine Ellison",42,"Los Angeles",11,"4.60","Inactive","WELCOME5",True,"0.0500","38.00",72,"77.58","4.70","2.0416","1.0775"
385,"2024-11-27","Wednesday",3,48,False,"Miami","South","US",129,"Mary Andrews",46,"New York",3,"4.40","Active","WELCOME5",True,"0.0500","43.40",69,"109.45","3.50","2.5219","1.5862"
386,"2024-11-01","Friday",5,44,False,"Los Angeles","West","US",114,"Sara Alvarado",46,"Miami",17,"4.10","Active","SAVE20",True,"0.2000","30.10",65,"61.66","3.60","2.0485","0.9486"
387,"2024-11-23","Saturday",6,47,True,"New York","Northeast","US",168,"Andrew Dunn",25,"Los Angeles",19,"4.80","Active","WELCOME5",True,"0.0500","30.40",67,"59.60","4.00","1.9605","0.8896"
388,"2024-11-03","Sunday",7,44,True,"New York","Northeast","US",102,"Holly Sherman",39,"Los Angeles",19,"4.30","Active","DISCOUNT10",True,"0.1000","3.50",8,"10.48","5.00","2.9943","1.3100"
389,"2024-11-25","Monday",1,48,False,"Miami","South","US",159,"Tina Mcdonald",26,"New York",11,"4.40","Inactive","WELCOME5",True,"0.0500","18.70",31,"23.07","4.50","1.2337","0.7442"
390,"2024-11-12","Tuesday",2,46,False,"San Francisco","West","US",106,"Frank Mitchell",27,"Los Angeles",11,"4.30","Inactive","SAVE20",True,"0.2000","47.80",99,"135.80","4.10","2.8410","1.3717"
391,"2024-11-26","Tuesday",2,48,False,"Los Angeles","West","US",136,"Erik Simpson",29,"Chicago",16,"4.00","Inactive","DISCOUNT10",True,"0.1000","14.60",32,"8.12","4.40","0.5562","0.2538"
392,"2024-11-28","Thursday",4,48,False,"San Francisco","West","US",136,"Erik Simpson",29,"Chicago",16,"4.00","Inactive","WELCOME5",True,"0.0500","42.30",80,"87.02","4.10","2.0572","1.0878"
393,"2024-11-12","Tuesday",2,46,False,"San Francisco","West","US",167,"Glenn Schultz",33,"Los Angeles",17,"4.80","Active","NO_PROMO",False,"0.0000","18.70",36,"50.16","4.70","2.6824","1.3933"
394,"2024-11-21","Thursday",4,47,False,"Chicago","Midwest","US",115,"Patrick Hall",37,"Chicago",4,"4.40","Active","WELCOME5",True,"0.0500","1.30",2,"2.57","4.40","1.9769","1.2850"
395,"2024-11-11","Monday",1,46,False,"New York","Northeast","US",198,"Taylor Stephenson",58,"Chicago",3,"4.80","Inactive","DISCOUNT10",True,"0.1000","13.00",23,"7.92","4.50","0.6092","0.3443"
396,"2024-11-13","Wednesday",3,46,False,"Los Angeles","West","US",178,"Jeffery Williams",30,"Chicago",20,"4.60","Inactive","SAVE20",True,"0.2000","11.60",28,"29.59","4.50","2.5509","1.0568"
397,"2024-11-19","Tuesday",2,47,False,"Chicago","Midwest","US",131,"Lance Fox",58,"Miami",14,"4.90","Active","DISCOUNT10",True,"0.1000","14.60",35,"40.25","4.30","2.7568","1.1500"
398,"2024-11-25","Monday",1,48,False,"Los Angeles","West","US",134,"Ashley Foster",59,"Los Angeles",12,"4.30","Inactive","NO_PROMO",False,"0.0000","11.20",21,"20.38","4.60","1.8196","0.9705"
399,"2024-11-26","Tuesday",2,48,False,"New York","Northeast","US",120,"Andrew Heath",26,"Los Angeles",3,"4.20","Active","DISCOUNT10",True,"0.1000","22.10",47,"11.94","5.00","0.5403","0.2540"
400,"2024-11-29","Friday",5,48,False,"Los Angeles","West","US",108,"Ronald Holden",35,"Los Angeles",7,"4.90","Active","DISCOUNT10",True,"0.1000","17.70",41,"17.21","4.10","0.9723","0.4198"
401,"2024-11-03","Sunday",7,44,True,"New York","Northeast","US",148,"Isaiah Evans",60,"Chicago",3,"4.90","Inactive","SAVE20",True,"0.2000","47.60",101,"26.22","4.50","0.5508","0.2596"
402,"2024-11-10","Sunday",7,45,True,"Los Angeles","West","US",200,"Amy Guzman",36,"New York",20,"4.30","Active","SAVE20",True,"0.2000","2.50",4,"4.15","4.50","1.6600","1.0375"
403,"2024-11-06","Wednesday",3,45,False,"Los Angeles","West","US",170,"Erik Greene",37,"Chicago",20,"5.00","Inactive","DISCOUNT10",True,"0.1000","41.40",73,"54.70","3.80","1.3213","0.7493"
404,"2024-11-11","Monday",1,46,False,"Miami","South","US",159,"Tina Mcdonald",26,"New York",11,"4.40","Inactive","SAVE20",True,"0.2000","36.80",82,"78.74","4.80","2.1397","0.9602"
405,"2024-11-14","Thursday",4,46,False,"San Francisco","West","US",185,"Diane Harmon",34,"Los Angeles",4,"4.80","Active","DISCOUNT10",True,"0.1000","37.10",66,"93.06","3.50","2.5084","1.4100"
406,"2024-11-04","Monday",1,45,False,"New York","Northeast","US",139,"John Deleon",47,"San Francisco",11,"4.30","Inactive","WELCOME5",True,"0.0500","39.50",88,"106.16","4.80","2.6876","1.2064"
407,"2024-11-18","Monday",1,47,False,"Chicago","Midwest","US",150,"Jordan Lee",60,"New York",13,"4.50","Inactive","DISCOUNT10",True,"0.1000","41.30",101,"24.62","3.60","0.5961","0.2438"
408,"2024-11-15","Friday",5,46,False,"New York","Northeast","US",180,"Ray Clarke",51,"Los Angeles",15,"4.90","Inactive","SAVE20",True,"0.2000","19.50",41,"10.18","4.10","0.5221","0.2483"
409,"2024-11-08","Friday",5,45,False,"San Francisco","West","US",102,"Holly Sherman",39,"Los Angeles",19,"4.30","Active","NO_PROMO",False,"0.0000","28.30",62,"42.99","3.70","1.5191","0.6934"
410,"2024-11-03","Sunday",7,44,True,"Miami","South","US",196,"Stephen Ryan",54,"Miami",9,"4.80","Inactive","NO_PROMO",False,"0.0000","33.90",63,"52.02","4.30","1.5345","0.8257"
411,"2024-11-18","Monday",1,47,False,"San Francisco","West","US",128,"Chad Johnson",29,"Chicago",7,"4.40","Active","DISCOUNT10",True,"0.1000","48.10",85,"114.26","4.80","2.3755","1.3442"
412,"2024-11-21","Thursday",4,47,False,"New York","Northeast","US",174,"Eric Gonzalez",44,"New York",12,"5.00","Active","NO_PROMO",False,"0.0000","43.00",84,"54.95","4.90","1.2779","0.6542"
413,"2024-11-29","Friday",5,48,False,"Chicago","Midwest","US",141,"Luis Compton",49,"New York",15,"4.60","Active","DISCOUNT10",True,"0.1000","25.30",44,"20.57","3.50","0.8130","0.4675"
414,"2024-11-25","Monday",1,48,False,"Los Angeles","West","US",196,"Stephen Ryan",54,"Miami",9,"4.80","Inactive","SAVE20",True,"0.2000","47.20",92,"24.70","4.10","0.5233","0.2685"
415,"2024-11-23","Saturday",6,47,True,"New York","Northeast","US",145,"Adam Noble",52,"San Francisco",11,"4.80","Active","DISCOUNT10",True,"0.1000","28.80",65,"83.27","4.80","2.8913","1.2811"
416,"2024-11-04","Monday",1,45,False,"Chicago","Midwest","US",129,"Mary Andrews",46,"New York",3,"4.40","Active","DISCOUNT10",True,"0.1000","12.40",20,"14.34","3.50","1.1565","0.7170"
417,"2024-11-28","Thursday",4,48,False,"Los Angeles","West","US",155,"Gregory Pruitt",34,"Los Angeles",3,"4.00","Active","WELCOME5",True,"0.0500","31.10",72,"28.61","3.90","0.9199","0.3974"
418,"2024-11-05","Tuesday",2,45,False,"Chicago","Midwest","US",168,"Andrew Dunn",25,"Los Angeles",19,"4.80","Active","NO_PROMO",False,"0.0000","8.40",20,"15.94","4.20","1.8976","0.7970"
419,"2024-11-26","Tuesday",2,48,False,"New York","Northeast","US",145,"Adam Noble",52,"San Francisco",11,"4.80","Active","DISCOUNT10",True,"0.1000","14.40",27,"23.04","3.60","1.6000","0.8533"
420,"2024-11-25","Monday",1,48,False,"San Francisco","West","US",198,"Taylor Stephenson",58,"Chicago",3,"4.80","Inactive","SAVE20",True,"0.2000","31.00",68,"27.37","4.00","0.8829","0.4025"
421,"2024-11-29","Friday",5,48,False,"Los Angeles","West","US",158,"Holly Li",47,"Chicago",14,"4.10","Inactive","SAVE20",True,"0.2000","31.90",49,"66.02","4.80","2.0696","1.3473"
422,"2024-11-25","Monday",1,48,False,"Chicago","Midwest","US",114,"Sara Alvarado",46,"Miami",17,"4.10","Active","SAVE20",True,"0.2000","17.90",31,"44.97","3.60","2.5123","1.4506"
423,"2024-11-02","Saturday",6,44,True,"New York","Northeast","US",129,"Mary Andrews",46,"New York",3,"4.40","Active","SAVE20",True,"0.2000","16.10",32,"35.92","4.80","2.2311","1.1225"
424,"2024-11-23","Saturday",6,47,True,"Los Angeles","West","US",165,"Leonard Willis",29,"Los Angeles",3,"4.40","Active","DISCOUNT10",True,"0.1000","30.70",59,"24.58","4.80","0.8007","0.4166"
425,"2024-11-01","Friday",5,44,False,"San Francisco","West","US",165,"Leonard Willis",29,"Los Angeles",3,"4.40","Active","DISCOUNT10",True,"0.1000","7.90",17,"20.44","4.50","2.5873","1.2024"
426,"2024-11-10","Sunday",7,45,True,"New York","Northeast","US",183,"Ashley Burke",37,"San Francisco",19,"4.80","Inactive","WELCOME5",True,"0.0500","43.90",73,"123.90","4.10","2.8223","1.6973"
427,"2024-11-15","Friday",5,46,False,"Chicago","Midwest","US",119,"April Rodriguez",44,"Chicago",4,"5.00","Active","DISCOUNT10",True,"0.1000","21.10",36,"41.49","4.80","1.9664","1.1525"
428,"2024-11-15","Friday",5,46,False,"Los Angeles","West","US",151,"Kristen Smith",55,"Chicago",14,"4.70","Inactive","NO_PROMO",False,"0.0000","41.60",101,"87.92","4.90","2.1135","0.8705"
429,"2024-11-02","Saturday",6,44,True,"New York","Northeast","US",126,"Linda Gray",45,"Miami",2,"4.90","Active","NO_PROMO",False,"0.0000","16.50",40,"9.14","3.70","0.5539","0.2285"
430,"2024-11-14","Thursday",4,46,False,"Chicago","Midwest","US",115,"Patrick Hall",37,"Chicago",4,"4.40","Active","SAVE20",True,"0.2000","20.80",31,"60.85","3.70","2.9255","1.9629"
431,"2024-11-05","Tuesday",2,45,False,"Miami","South","US",190,"Michelle Rhodes",29,"San Francisco",20,"4.20","Active","WELCOME5",True,"0.0500","1.60",3,"3.98","4.50","2.4875","1.3267"
432,"2024-11-14","Thursday",4,46,False,"Miami","South","US",200,"Amy Guzman",36,"New York",20,"4.30","Active","WELCOME5",True,"0.0500","33.30",68,"27.70","4.50","0.8318","0.4074"
433,"2024-11-02","Saturday",6,44,True,"Los Angeles","West","US",105,"Jeffrey King",49,"Los Angeles",4,"4.40","Inactive","DISCOUNT10",True,"0.1000","21.80",35,"63.09","4.10","2.8940","1.8026"
434,"2024-11-08","Friday",5,45,False,"Miami","South","US",176,"Brett Guzman",59,"Miami",14,"4.60","Inactive","DISCOUNT10",True,"0.1000","24.20",36,"18.64","5.00","0.7702","0.5178"
435,"2024-11-24","Sunday",7,47,True,"Chicago","Midwest","US",129,"Mary Andrews",46,"New York",3,"4.40","Active","NO_PROMO",False,"0.0000","38.60",68,"36.73","4.40","0.9516","0.5401"
436,"2024-11-27","Wednesday",3,48,False,"Los Angeles","West","US",134,"Ashley Foster",59,"Los Angeles",12,"4.30","Inactive","WELCOME5",True,"0.0500","7.30",18,"8.01","4.00","1.0973","0.4450"
437,"2024-11-04","Monday",1,45,False,"Chicago","Midwest","US",128,"Chad Johnson",29,"Chicago",7,"4.40","Active","DISCOUNT10",True,"0.1000","1.20",2,"2.85","4.80","2.3750","1.4250"
438,"2024-11-30","Saturday",6,48,True,"Los Angeles","West","US",130,"David Craig",50,"New York",18,"4.70","Inactive","WELCOME5",True,"0.0500","48.90",74,"112.91","4.70","2.3090","1.5258"
439,"2024-11-17","Sunday",7,46,True,"San Francisco","West","US",133,"Adrienne Thompson",40,"Miami",7,"4.20","Inactive","SAVE20",True,"0.2000","9.80",20,"16.15","4.90","1.6480","0.8075"
440,"2024-11-12","Tuesday",2,46,False,"San Francisco","West","US",139,"John Deleon",47,"San Francisco",11,"4.30","Inactive","DISCOUNT10",True,"0.1000","34.80",57,"99.91","4.00","2.8710","1.7528"
441,"2024-11-23","Saturday",6,47,True,"New York","Northeast","US",158,"Holly Li",47,"Chicago",14,"4.10","Inactive","DISCOUNT10",True,"0.1000","34.20",55,"101.98","4.60","2.9819","1.8542"
442,"2024-11-12","Tuesday",2,46,False,"Chicago","Midwest","US",163,"Laura Romero",32,"Chicago",19,"4.00","Active","NO_PROMO",False,"0.0000","45.90",104,"35.79","4.60","0.7797","0.3441"
443,"2024-11-25","Monday",1,48,False,"Chicago","Midwest","US",116,"Mark Hernandez",38,"Miami",18,"4.90","Inactive","SAVE20",True,"0.2000","49.00",75,"54.07","4.40","1.1035","0.7209"
444,"2024-11-20","Wednesday",3,47,False,"San Francisco","West","US",135,"Michael Jackson",56,"Los Angeles",19,"4.80","Inactive","NO_PROMO",False,"0.0000","39.10",72,"109.65","3.80","2.8043","1.5229"
445,"2024-11-07","Thursday",4,45,False,"Chicago","Midwest","US",120,"Andrew Heath",26,"Los Angeles",3,"4.20","Active","DISCOUNT10",True,"0.1000","18.10",36,"20.96","4.40","1.1580","0.5822"
446,"2024-11-06","Wednesday",3,45,False,"Chicago","Midwest","US",138,"Christine Adkins",60,"New York",16,"4.80","Active","DISCOUNT10",True,"0.1000","10.60",23,"23.39","4.90","2.2066","1.0170"
447,"2024-11-12","Tuesday",2,46,False,"Chicago","Midwest","US",134,"Ashley Foster",59,"Los Angeles",12,"4.30","Inactive","NO_PROMO",False,"0.0000","47.10",78,"42.55","4.70","0.9034","0.5455"
448,"2024-11-27","Wednesday",3,48,False,"New York","Northeast","US",195,"Kathleen Soto",31,"Chicago",9,"4.40","Active","NO_PROMO",False,"0.0000","15.20",36,"27.21","4.10","1.7901","0.7558"
449,"2024-11-20","Wednesday",3,47,False,"Chicago","Midwest","US",120,"Andrew Heath",26,"Los Angeles",3,"4.20","Active","NO_PROMO",False,"0.0000","21.60",47,"24.99","4.80","1.1569","0.5317"
450,"2024-11-26","Tuesday",2,48,False,"Los Angeles","West","US",163,"Laura Romero",32,"Chicago",19,"4.00","Active","WELCOME5",True,"0.0500","4.00",6,"9.17","4.00","2.2925","1.5283"
451,"2024-11-12","Tuesday",2,46,False,"New York","Northeast","US",178,"Jeffery Williams",30,"Chicago",20,"4.60","Inactive","DISCOUNT10",True,"0.1000","19.50",34,"38.30","4.60","1.9641","1.1265"
452,"2024-11-02","Saturday",6,44,True,"New York","Northeast","US",198,"Taylor Stephenson",58,"Chicago",3,"4.80","Inactive","WELCOME5",True,"0.0500","12.10",19,"30.61","3.70","2.5298","1.6111"
453,"2024-11-30","Saturday",6,48,True,"Miami","South","US",154,"Heather Meyer",58,"San Francisco",11,"4.00","Active","SAVE20",True,"0.2000","22.10",44,"66.27","4.70","2.9986","1.5061"
454,"2024-11-06","Wednesday",3,45,False,"San Francisco","West","US",177,"Charles Guerrero",58,"San Francisco",9,"4.70","Active","NO_PROMO",False,"0.0000","1.90",3,"3.25","4.50","1.7105","1.0833"
455,"2024-11-07","Thursday",4,45,False,"New York","Northeast","US",177,"Charles Guerrero",58,"San Francisco",9,"4.70","Active","DISCOUNT10",True,"0.1000","27.30",61,"60.56","3.80","2.2183","0.9928"
456,"2024-11-03","Sunday",7,44,True,"New York","Northeast","US",112,"Steven Williams",59,"New York",10,"4.50","Inactive","WELCOME5",True,"0.0500","40.80",66,"69.68","4.10","1.7078","1.0558"
457,"2024-11-10","Sunday",7,45,True,"Los Angeles","West","US",126,"Linda Gray",45,"Miami",2,"4.90","Active","SAVE20",True,"0.2000","25.80",59,"20.87","3.70","0.8089","0.3537"
458,"2024-11-25","Monday",1,48,False,"Chicago","Midwest","US",164,"Joshua Williams",33,"San Francisco",9,"4.50","Inactive","WELCOME5",True,"0.0500","47.80",88,"31.48","4.70","0.6586","0.3577"
459,"2024-11-02","Saturday",6,44,True,"San Francisco","West","US",143,"Martha Nunez",36,"New York",4,"4.10","Active","DISCOUNT10",True,"0.1000","33.10",61,"36.84","4.50","1.1130","0.6039"
460,"2024-11-26","Tuesday",2,48,False,"Miami","South","US",129,"Mary Andrews",46,"New York",3,"4.40","Active","SAVE20",True,"0.2000","27.70",67,"18.76","4.80","0.6773","0.2800"
461,"2024-11-29","Friday",5,48,False,"New York","Northeast","US",183,"Ashley Burke",37,"San Francisco",19,"4.80","Inactive","SAVE20",True,"0.2000","3.10",4,"8.24","3.80","2.6581","2.0600"
462,"2024-11-17","Sunday",7,46,True,"San Francisco","West","US",155,"Gregory Pruitt",34,"Los Angeles",3,"4.00","Active","SAVE20",True,"0.2000","35.30",83,"91.92","4.70","2.6040","1.1075"
463,"2024-11-17","Sunday",7,46,True,"Los Angeles","West","US",135,"Michael Jackson",56,"Los Angeles",19,"4.80","Inactive","DISCOUNT10",True,"0.1000","33.30",50,"96.52","4.80","2.8985","1.9304"
464,"2024-11-22","Friday",5,47,False,"Chicago","Midwest","US",141,"Luis Compton",49,"New York",15,"4.60","Active","SAVE20",True,"0.2000","21.10",39,"29.60","4.80","1.4028","0.7590"
465,"2024-11-14","Thursday",4,46,False,"New York","Northeast","US",109,"Maxwell Gallagher",35,"New York",15,"4.50","Inactive","WELCOME5",True,"0.0500","49.30",113,"75.12","3.90","1.5237","0.6648"
466,"2024-11-17","Sunday",7,46,True,"Miami","South","US",147,"Raymond Hill",38,"Chicago",16,"4.30","Inactive","DISCOUNT10",True,"0.1000","11.10",26,"23.91","4.60","2.1541","0.9196"
467,"2024-11-26","Tuesday",2,48,False,"New York","Northeast","US",124,"Eric Gray",25,"Chicago",8,"4.50","Active","SAVE20",True,"0.2000","11.40",22,"24.16","4.90","2.1193","1.0982"
468,"2024-11-11","Monday",1,46,False,"Chicago","Midwest","US",197,"Michael Shields",49,"Los Angeles",4,"4.40","Active","NO_PROMO",False,"0.0000","46.70",107,"50.02","3.60","1.0711","0.4675"
469,"2024-11-30","Saturday",6,48,True,"Los Angeles","West","US",185,"Diane Harmon",34,"Los Angeles",4,"4.80","Active","WELCOME5",True,"0.0500","33.40",77,"73.07","4.70","2.1877","0.9490"
470,"2024-11-25","Monday",1,48,False,"Chicago","Midwest","US",199,"Monica Copeland",37,"San Francisco",10,"4.10","Inactive","NO_PROMO",False,"0.0000","49.70",102,"86.60","4.70","1.7425","0.8490"
471,"2024-11-22","Friday",5,47,False,"Chicago","Midwest","US",153,"Omar Dunn",40,"San Francisco",2,"4.60","Active","WELCOME5",True,"0.0500","38.50",60,"53.44","4.10","1.3881","0.8907"
472,"2024-11-30","Saturday",6,48,True,"San Francisco","West","US",155,"Gregory Pruitt",34,"Los Angeles",3,"4.00","Active","NO_PROMO",False,"0.0000","46.90",113,"121.42","4.70","2.5889","1.0745"
473,"2024-11-16","Saturday",6,46,True,"New York","Northeast","US",140,"David Walker",59,"Chicago",2,"4.60","Inactive","NO_PROMO",False,"0.0000","35.20",79,"71.61","3.70","2.0344","0.9065"
474,"2024-11-11","Monday",1,46,False,"Chicago","Midwest","US",125,"Gabriel Jackson",55,"New York",5,"4.80","Inactive","DISCOUNT10",True,"0.1000","22.60",39,"33.00","4.90","1.4602","0.8462"
475,"2024-11-20","Wednesday",3,47,False,"Los Angeles","West","US",119,"April Rodriguez",44,"Chicago",4,"5.00","Active","NO_PROMO",False,"0.0000","32.00",74,"31.28","4.90","0.9775","0.4227"
476,"2024-11-26","Tuesday",2,48,False,"Miami","South","US",107,"James Jones",41,"Los Angeles",5,"5.00","Inactive","SAVE20",True,"0.2000","2.10",4,"6.00","3.90","2.8571","1.5000"
477,"2024-11-22","Friday",5,47,False,"New York","Northeast","US",120,"Andrew Heath",26,"Los Angeles",3,"4.20","Active","SAVE20",True,"0.2000","23.20",36,"30.63","3.50","1.3203","0.8508"
478,"2024-11-11","Monday",1,46,False,"New York","Northeast","US",104,"Tiffany Wright",58,"San Francisco",19,"4.40","Inactive","SAVE20",True,"0.2000","11.50",24,"12.97","4.70","1.1278","0.5404"
479,"2024-11-07","Thursday",4,45,False,"Miami","South","US",157,"Manuel Smith",31,"Los Angeles",16,"4.20","Inactive","SAVE20",True,"0.2000","42.40",94,"87.72","4.20","2.0689","0.9332"
480,"2024-11-15","Friday",5,46,False,"Los Angeles","West","US",120,"Andrew Heath",26,"Los Angeles",3,"4.20","Active","WELCOME5",True,"0.0500","39.10",97,"63.30","4.60","1.6189","0.6526"
481,"2024-11-09","Saturday",6,45,True,"Miami","South","US",200,"Amy Guzman",36,"New York",20,"4.30","Active","NO_PROMO",False,"0.0000","44.00",66,"41.50","3.80","0.9432","0.6288"
482,"2024-11-12","Tuesday",2,46,False,"New York","Northeast","US",179,"Johnathan Shah",52,"New York",14,"4.80","Inactive","NO_PROMO",False,"0.0000","21.60",41,"11.11","3.60","0.5144","0.2710"
